0 0.78125 1.1497175277870593
20 2.7890625 3.820072027498381
40 4.15625 3.8890872965260113
60 4.3515625 4.247444518877778
80 5.5234375 3.6628908245965217
100 6.890625 3.325478770811522
120 2.6796875 1.6973049213570883
140 2.6796875 3.1720571177498864
160 5.1953125 3.8476060534466994
180 5.1953125 3.7794691827225693
