0 0.78125 1.1497175277870593
20 2.7890625 3.869225122835463
40 4.15625 4.252720296617195
60 4.3515625 4.453769249915858
80 5.5234375 3.630502543790934
100 6.890625 3.2897702932996955
120 2.6796875 2.003672194691419
140 2.6796875 2.4556975170561195
160 5.1953125 3.5628410183514005
180 5.1953125 3.5958387887234586
